date = 2022/02/30
apparatus = Rockwell Retro Encabulator
time encabulation
2.2957 -0.4193
2.3144 -0.0563
2.3331 -0.5132
2.3518 0.4907
2.3705 0.4372
2.3892 0.1176
2.4079 0.2959
2.4266 -0.2093
2.4454 -0.1454
2.4641 0.5602
2.4828 0.1929
2.5016 -1.0229
2.5203 0.5117
2.5391 -0.3851
2.5579 -0.0090
2.5766 0.7979
2.5954 0.4003
2.6142 0.4289
2.6330 0.6891
2.6518 0.5877
2.6706 0.1280
2.6894 -0.0670
2.7083 -0.0228
2.7271 -0.6120
2.7459 0.0088
2.7648 -0.1980
2.7836 -0.8209
2.8025 -0.0567
2.8214 0.0604
2.8403 -0.4755
2.8592 -0.5955
2.8781 0.2770
2.8970 0.6794
2.9159 0.0241
2.9349 0.4188
2.9538 0.6659
2.9728 0.0380
2.9917 -0.4577
3.0107 -0.4067
3.0297 -0.0690
3.0487 -0.6602
3.0677 0.0519
3.0867 -0.6119
3.1058 0.4210
3.1248 -0.0941
3.1439 -0.8753
3.1629 -0.5229
3.1820 0.4066
3.2011 0.3156
3.2202 -0.0120
3.2393 -0.0041
3.2584 0.2074
3.2776 -0.0726
3.2967 -0.2549
3.3159 0.3707
3.3351 0.4310
3.3543 -0.5618
3.3735 -0.6033
3.3927 0.0020
3.4120 -0.0499
3.4312 0.1016
3.4505 0.0567
3.4698 0.2743
3.4891 0.1273
3.5084 0.1337
3.5277 0.3163
3.5470 0.1427
3.5664 -0.3374
3.5858 0.0258
3.6052 0.3600
3.6246 -0.1952
3.6440 -0.2894
3.6634 -0.7880
3.6828 0.3230
3.7023 0.2652
3.7217 -0.2531
3.7412 0.1709
3.7606 0.0445
3.7801 0.1022
3.7995 0.3731
3.8190 0.7049
3.8384 0.6849
3.8578 0.1654
3.8773 1.1439
3.8967 0.8166
3.9161 0.5731
3.9355 0.1641
3.9549 -0.3816
3.9742 0.3220
3.9936 -0.0528
4.0129 0.2677
4.0322 0.5215
4.0515 -0.1993
4.0707 -0.0578
4.0899 0.1146
4.1091 0.1773
4.1283 0.5670
4.1474 -0.2069
4.1665 0.3296
4.1856 0.0376
4.2046 -0.1402
4.2236 0.0795
4.2426 0.1399
4.2615 -0.5016
4.2803 1.0727
4.2992 0.2870
4.3179 -0.0872
4.3366 0.3863
4.3553 0.0082
4.3739 0.1218
4.3925 -0.6932
4.4110 0.9060
4.4294 0.1855
4.4478 0.6960
4.4662 0.0397
4.4844 0.1198
4.5026 0.1043
4.5208 -0.7035
4.5388 0.3154
4.5568 -0.3793
4.5748 0.4803
4.5926 0.1006
4.6104 0.2241
4.6281 -0.2543
4.6457 -0.0398
4.6633 0.0582
4.6807 -0.0834
4.6981 0.4611
4.7154 0.1847
4.7326 0.4180
4.7498 0.2687
4.7668 0.0183
4.7838 0.4133
4.8008 0.1096
4.8177 0.7187
4.8346 0.1327
4.8515 0.0610
4.8684 0.1047
4.8853 -0.0081
4.9022 -0.0201
4.9192 -0.6679
4.9361 0.2464
4.9532 0.6298
4.9702 0.5907
4.9874 0.0314
5.0046 -0.1441
5.0219 0.2006
5.0393 1.1335
5.0569 -0.1923
5.0745 0.0243
5.0923 0.4311
5.1102 0.6363
5.1283 0.1922
5.1465 0.3901
5.1649 0.2184
5.1835 0.0463
5.2023 0.1241
5.2213 0.7320
5.2405 0.4968
5.2600 0.6917
5.2796 -0.0547
5.2995 0.3846
5.3197 -0.1400
5.3401 0.7806
5.3609 0.1730
5.3819 -0.0405
5.4032 0.4632
5.4248 0.5385
5.4467 0.3039
5.4690 -0.9766
5.4915 0.4794
5.5144 0.9304
5.5374 0.7985
5.5605 0.8463
5.5836 0.9310
5.6067 0.3315
5.6295 1.0503
5.6521 0.3253
5.6743 -0.0766
5.6961 0.0566
5.7173 0.3227
5.7379 0.5281
5.7579 1.1409
5.7770 -0.0790
5.7952 0.3476
5.8124 0.7031
5.8286 0.9384
5.8437 0.6823
5.8575 0.8835
5.8700 0.4626
5.8810 0.6631
5.8906 0.1316
5.8985 1.0264
5.9048 1.0092
5.9093 0.7778
5.9119 0.4416
5.9127 0.2034
5.9115 -0.3722
5.9085 0.5062
5.9038 0.0341
5.8975 0.5007
5.8895 0.9712
5.8801 1.3880
5.8691 0.8624
5.8568 0.5149
5.8432 0.8517
5.8284 0.9985
5.8124 -0.3578
5.7953 1.2996
5.7772 0.9592
5.7581 0.9753
5.7382 0.5257
5.7175 1.0343
5.6960 0.9005
5.6739 0.4791
5.6511 0.6162
5.6279 0.8086
5.6042 0.9029
5.5801 1.0338
5.5558 0.7362
5.5312 0.2148
5.5064 0.2659
5.4815 0.3170
5.4567 1.2087
5.4319 1.0743
5.4072 1.6190
5.3827 0.6125
5.3584 0.8772
5.3345 1.0510
5.3110 0.8719
5.2879 0.4969
5.2651 0.3368
5.2426 1.1641
5.2205 0.4090
5.1987 0.5514
5.1772 0.8524
5.1560 0.9366
5.1351 0.4529
5.1145 1.0651
5.0941 1.0277
5.0740 0.7351
5.0542 1.3460
5.0346 0.6371
5.0153 1.0649
4.9961 0.6944
4.9772 1.8274
4.9585 1.0653
4.9400 0.8118
4.9216 0.7973
4.9034 0.5987
4.8854 0.7061
4.8676 0.5607
4.8499 1.7005
4.8323 1.1758
4.8148 0.7783
4.7975 0.4499
4.7802 0.5096
4.7631 1.8830
4.7460 1.3192
4.7290 0.8278
4.7121 0.2973
4.6952 1.1499
4.6783 1.5207
4.6615 -0.2279
4.6447 1.0528
4.6280 0.9186
4.6112 1.6168
4.5944 1.3752
4.5776 0.8145
4.5608 1.0147
4.5439 1.0610
4.5270 0.2506
4.5100 1.3200
4.4930 1.2607
4.4759 1.1372
4.4587 0.2235
4.4414 0.4661
4.4239 0.8528
4.4064 1.8482
4.3888 0.7222
4.3710 0.4791
4.3531 1.2391
4.3351 0.4605
4.3169 0.6743
4.2987 0.9584
4.2804 0.1868
4.2619 0.8210
4.2434 1.0659
4.2248 1.6747
4.2061 0.8207
4.1873 0.4335
4.1685 1.1963
4.1495 1.7168
4.1306 1.0597
4.1115 0.8215
4.0924 0.8621
4.0733 0.7587
4.0541 1.0572
4.0349 1.1223
4.0157 1.3228
3.9964 1.2575
3.9771 1.0786
3.9578 0.9493
3.9385 1.6663
3.9191 0.5105
3.8998 1.1891
3.8804 0.8406
3.8611 1.4167
3.8418 0.4050
3.8225 1.3457
3.8032 0.3740
3.7839 1.3982
3.7647 -0.1205
3.7455 0.1107
3.7263 1.2099
3.7072 0.9993
3.6881 0.4432
3.6690 1.3052
3.6500 0.7045
3.6310 0.9189
3.6120 0.8124
3.5930 0.9731
3.5740 0.9497
3.5551 1.0708
3.5362 0.4989
3.5173 1.2960
3.4985 0.8715
3.4796 0.5092
3.4608 1.1289
3.4420 0.7784
3.4232 0.5136
3.4044 1.0516
3.3856 1.2624
3.3669 0.3876
3.3481 1.6889
3.3294 1.4008
3.3106 0.7596
3.2919 1.4863
3.2732 0.0831
3.2545 0.9950
3.2357 0.4373
3.2170 1.2339
3.1983 0.8736
3.1796 2.4313
3.1609 0.9116
3.1422 1.4516
3.1235 0.6329
3.1048 0.5786
3.0860 0.9138
3.0673 1.1810
3.0486 1.0034
3.0298 0.6406
3.0111 0.6842
2.9923 0.8075
2.9736 1.3601
2.9548 0.5796
2.9360 1.0405
2.9172 1.1088
2.8983 1.1325
2.8795 0.8547
2.8606 0.9895
2.8417 0.5522
2.8228 0.6344
2.8039 1.5154
2.7850 0.5832
2.7660 0.8164
2.7471 1.5971
2.7281 0.8282
2.7091 1.0557
2.6902 1.3340
2.6712 0.9542
2.6523 0.5963
2.6334 0.3347
2.6145 0.8998
2.5956 0.7804
2.5767 0.0409
2.5579 0.7377
2.5391 0.8942
2.5204 1.1436
2.5017 0.2040
2.4830 0.9024
2.4644 0.2098
2.4458 1.5995
2.4273 1.4753
2.4089 0.6105
2.3905 0.4434
2.3722 1.0070
2.3540 1.5711
2.3358 0.2125
2.3177 0.8674
2.2998 0.7890
2.2819 1.0559
2.2640 0.7572
2.2463 0.4216
2.2287 0.8671
2.2112 1.0653
2.1938 1.5960
2.1765 0.9639
2.1593 1.1489
2.1421 1.3028
2.1250 1.3996
2.1078 0.5500
2.0907 0.0266
2.0735 1.2903
2.0563 1.4987
2.0389 0.9301
2.0215 0.2879
2.0039 1.0390
1.9862 1.2612
1.9684 0.7854
1.9503 0.6652
1.9320 0.8418
1.9134 0.4686
1.8946 0.5071
1.8755 0.3608
1.8561 0.4230
1.8364 1.4031
1.8163 0.1525
1.7960 0.6135
1.7756 0.7712
1.7556 1.3889
1.7362 0.7038
1.7177 0.0636
1.7003 -0.0116
1.6843 1.2555
1.6701 0.3226
1.6579 1.2528
1.6479 0.4145
1.6406 0.5133
1.6361 0.8954
1.6348 0.9268
1.6366 0.9614
1.6412 0.2798
1.6486 0.1154
1.6584 0.1616
1.6704 0.5567
1.6845 0.1872
1.7003 0.8543
1.7177 0.1411
1.7365 0.3878
1.7563 0.2967
1.7771 -0.3069
1.7986 0.9263
1.8204 0.9036
1.8426 0.5219
1.8647 0.7570
1.8866 -0.2984
1.9082 0.5479
1.9293 0.6970
1.9500 0.1405
1.9703 0.0544
1.9903 0.5146
2.0099 0.0174
2.0292 0.6303
2.0482 0.1323
2.0670 0.3624
2.0854 0.8067
2.1037 -0.0121
2.1217 -0.1096
2.1395 -0.1506
2.1571 0.5739
2.1746 -0.0366
2.1920 0.3261
2.2092 -0.2050
2.2263 0.0038
2.2433 0.5566
2.2603 0.2984
2.2772 1.1324
2.2941 0.5989
2.3111 0.3406
2.3280 0.0402
2.3449 0.3852
2.3620 0.2120
2.3791 0.2080
2.3963 -1.0029
2.4136 -0.2435
2.4310 0.3410
2.4485 -0.2409
2.4662 0.0525
2.4839 0.1214
2.5017 0.0877
2.5196 -0.0582
2.5376 -0.0316
2.5557 0.5906
2.5739 -0.2763
2.5922 0.1314
2.6105 -0.3051
2.6289 0.2750
2.6474 -0.4511
2.6660 0.4216
2.6846 0.0813
2.7033 0.0201
2.7220 0.7971
2.7408 0.3047
2.7597 -0.3846
2.7786 0.0860
2.7976 0.0869
2.8166 0.9994
2.8357 -0.1062
2.8548 0.2304
2.8740 0.1294
2.8931 -0.7547
2.9124 0.1218
2.9316 0.8812
2.9509 -0.7793
2.9702 -0.5832
2.9895 0.4906
3.0089 -0.3141
3.0282 0.0610
3.0476 0.4774
3.0670 -0.8263
3.0864 0.6574
3.1058 -0.1406
3.1252 0.1372
3.1446 0.5618
3.1640 -0.1953
3.1834 0.3165
3.2028 0.5774
3.2222 0.1990
3.2415 0.5340
3.2609 -0.2717
3.2802 -0.3272
3.2995 -0.1752
3.3188 0.2420
3.3381 0.7059
3.3573 -0.2291
3.3766 0.2546
3.3958 0.2948
3.4150 0.2920
3.4341 -0.2768
3.4533 -0.0217
3.4724 0.0489
3.4915 0.7043
3.5106 -0.1842
3.5297 0.8768
3.5488 -0.2694
3.5678 -0.0785
3.5869 0.2848
3.6059 0.6417
3.6249 0.4140
3.6439 -0.0300
3.6629 0.1255
3.6819 0.7515
3.7008 -0.2523
3.7197 -0.4024
3.7387 0.2716
3.7576 -0.8078
3.7765 0.6397
3.7954 -0.4353
3.8142 -0.3453
3.8331 0.1242
3.8520 -0.5556
3.8708 0.2793
3.8896 0.3408
3.9085 0.8395
3.9273 -0.0498
3.9461 -0.1990
3.9649 0.4063
3.9837 -0.1900
4.0025 -0.1352
4.0212 0.9337
4.0400 -0.1199
4.0588 -0.1770
4.0775 0.0950
4.0963 -0.6078
4.1150 0.2678
4.1337 -0.1550
4.1525 0.6621
4.1712 0.6769
4.1899 0.1014
4.2086 0.8222
4.2273 0.4416
4.2461 -0.1244
4.2648 0.1198
4.2835 0.2427
4.3022 0.3096
4.3209 -0.2933
4.3396 0.3715
4.3583 -0.7074
4.3770 1.0667
4.3957 0.2183
4.4143 -0.8562
4.4330 0.0696
4.4517 0.0171
4.4704 -0.9094
4.4891 0.3424
4.5078 0.3397
4.5265 0.4679
4.5452 0.7457
4.5639 -0.4240
4.5826 0.5364
4.6013 -0.5010
4.6201 -0.0845
4.6388 0.0683
4.6575 -0.1427
4.6762 -0.0456
4.6949 -0.0884
4.7137 0.0207
4.7324 0.1829
4.7512 0.5606
4.7699 -0.5809
4.7887 0.2093
4.8074 -0.9378
4.8262 0.3752
4.8450 -0.4336
4.8638 -0.5730
4.8825 0.0905
4.9013 0.2931
4.9201 -0.1232
4.9389 0.3598
4.9577 0.4630
4.9765 0.3253
4.9953 0.1671
5.0141 0.2517
5.0330 -0.3276
5.0518 -0.1438
5.0706 -0.1891
5.0894 -0.6757
5.1083 -0.3112
5.1271 0.0406
5.1460 -0.1735
5.1648 0.2229
5.1837 0.0918
5.2025 -0.5450
5.2214 0.1381
5.2402 0.2651
5.2591 0.5776
5.2780 0.1842
5.2968 -0.3901
5.3157 0.1481
5.3346 -0.3247
5.3535 -0.3895
5.3723 0.7842
5.3912 -0.0711
5.4101 0.2357
5.4290 -0.4148
5.4479 -0.3875
5.4668 0.0916
5.4857 0.4906
5.5046 -0.1389
5.5235 0.4498
5.5424 0.5387
5.5613 0.2126
5.5802 -0.1296
5.5991 -0.8766
5.6180 0.2963
5.6369 0.0082
5.6559 -0.2360
5.6748 0.1621
5.6937 0.4726
5.7126 0.3756
5.7315 0.3033
5.7505 0.5051
5.7694 0.1523
5.7883 0.2882
5.8072 -0.0753
5.8261 0.0676
5.8451 0.2333
5.8640 0.4611
5.8829 -0.0779
5.9019 -0.1313
5.9208 0.0918
5.9397 -0.4748
5.9586 0.0307
5.9776 -0.4293
5.9965 0.0436
6.0154 0.2145
6.0343 -0.1242
6.0533 0.0405
6.0722 -0.2288
6.0911 -0.0133
6.1101 -1.0676
6.1290 0.0014
6.1479 0.0501
6.1668 0.1810
6.1858 -0.1459
6.2047 0.1169
6.2236 -0.4711
6.2425 0.1128
6.2615 -0.0727
6.2804 0.6571
6.2993 -1.2588
6.3182 -0.0604
6.3371 0.0865
6.3560 0.2299
6.3749 0.6670
6.3939 0.5295
6.4128 -0.2862
6.4317 -0.2260
6.4506 -0.0325
6.4695 -0.1084
6.4884 0.1388
6.5073 0.1303
6.5262 0.0661
6.5451 -0.0999
6.5640 -0.3730
6.5829 -0.1060
6.6018 -0.0164
6.6207 -0.9660
6.6396 -0.7312
6.6585 -0.0363
6.6774 0.4218
6.6963 -0.5503
6.7152 -0.6820
6.7341 -0.5152
6.7530 -0.2075
6.7719 0.8697
6.7908 -0.7966
6.8096 0.4682
6.8285 -0.4523
6.8474 0.0755
6.8663 -0.1219
6.8852 -0.1824
6.9041 -0.0806
6.9230 -0.0284
6.9418 -0.2838
6.9607 0.5057
6.9796 0.0793
6.9985 0.0069
7.0174 -0.0843
7.0362 -0.3451
7.0551 0.4625
7.0740 -0.1946
7.0929 -0.3647
7.1118 0.6068
7.1306 -0.2461
7.1495 0.1268
7.1684 0.3306
7.1873 0.7167
7.2061 0.4043
7.2250 -0.1211
7.2439 -0.3052
7.2627 -0.2061
7.2816 -0.0014
7.3005 -0.2460
7.3194 0.8205
7.3382 -0.0394
7.3571 -0.2133
7.3760 0.6856
7.3948 -0.4930
7.4137 -0.1334
7.4326 0.0512
7.4514 -0.0696
7.4703 -0.3327
7.4892 -0.0705
7.5080 0.0046
7.5269 -0.3420
7.5458 -0.0272
7.5646 -0.2328
7.5835 -0.3194
7.6023 0.6945
7.6212 0.2322
7.6401 0.0229
7.6589 -0.0737
7.6778 -0.1687
7.6967 -0.5107
7.7155 0.5532
7.7344 0.1768
7.7532 0.0428
7.7721 0.0057
7.7910 -0.1757
7.8098 0.0073
7.8287 -0.1046
7.8475 -0.4337
7.8664 -0.7811
7.8853 -0.4770
7.9041 0.2008
7.9230 0.8976
7.9418 -0.7738
7.9607 -0.2347
7.9795 -0.3753
7.9984 -0.4914
8.0173 -0.0828
8.0361 -0.1383
8.0550 0.1621
8.0738 0.5364
8.0927 0.1052
8.1116 0.1081
8.1304 0.1858
8.1493 0.5757
8.1681 0.5623
8.1870 0.2806
8.2059 -0.7450
8.2247 0.0891
8.2436 0.0598
8.2624 -0.2998
8.2813 -0.0823
8.3002 -0.4685
8.3190 0.2128
8.3379 -0.7126
8.3567 0.0705
8.3756 0.1761
8.3945 0.0296
8.4133 -0.4048
8.4322 -0.3168
8.4510 -0.6301
8.4699 0.0185
8.4888 -0.2668
8.5076 0.6258
8.5265 -0.3545
8.5454 0.2295
8.5642 0.4117
8.5831 -0.1653
8.6020 -0.4296
8.6208 -0.4146
8.6397 0.0980
8.6586 0.5057
8.6774 -0.1210
8.6963 -0.6580
8.7152 -0.5853
8.7340 0.0261
8.7529 0.2585
8.7718 -0.3082
8.7906 -0.1043
8.8095 0.3679
8.8284 0.2438
8.8472 0.7835
8.8661 -0.0212
8.8850 0.5745
8.9039 -0.1071
8.9227 0.0167
8.9416 0.1664
8.9605 0.7920
8.9794 -0.0048
8.9982 -0.1593
9.0171 0.2090
9.0360 -0.4324
9.0549 -0.8096
9.0737 -0.3381
9.0926 -0.1862
9.1115 -0.4746
9.1304 -0.4313
9.1493 -0.2254
9.1681 0.1639
9.1870 0.3392
9.2059 -0.4488
9.2248 -0.1171
9.2437 0.1311
9.2626 -0.3319
9.2815 -0.2306
9.3004 -0.1253
9.3192 -0.1946
9.3381 -0.7839
9.3570 -0.5689
9.3759 0.5760
9.3948 -0.0029
9.4137 -0.4436
9.4326 -0.4740
9.4515 0.3334
9.4704 -0.5879
9.4893 0.0832
9.5082 -0.2975
9.5271 -0.1193
9.5460 0.0989
9.5649 -0.2328
9.5838 0.1194
9.6027 0.3288
9.6216 0.6680
9.6405 -0.3830
9.6594 0.0351
9.6783 0.5525
9.6973 0.5643
9.7162 0.0143
9.7351 -0.5390
9.7540 0.4779
9.7729 -0.3355
9.7918 -0.4734
9.8107 0.3542
9.8297 0.6301
9.8486 -0.5962
9.8675 -0.2344
9.8864 0.0537
9.9054 -0.4768
9.9243 0.1060
9.9432 0.0480
9.9621 -0.4529
9.9811 -0.5314
10.0000 -0.7256
