date = 2022/02/31
apparatus = Rockwell Micro Encabulator
time encabulation
2.5764 0.0557
2.5980 0.0414
2.6196 -0.0123
2.6411 0.0703
2.6627 0.0765
2.6844 0.0582
2.7060 0.0491
2.7276 0.1020
2.7493 0.1215
2.7710 0.0191
2.7927 0.0598
2.8145 0.0299
2.8362 0.0511
2.8580 0.1643
2.8798 0.0726
2.9016 0.1372
2.9234 0.0950
2.9453 0.1068
2.9671 0.0368
2.9890 0.0626
3.0109 0.0854
3.0328 -0.0044
3.0547 0.0958
3.0767 0.0125
3.0986 0.0473
3.1205 0.1673
3.1425 -0.0083
3.1644 0.1042
3.1864 0.0714
3.2083 0.2180
3.2302 0.0912
3.2522 0.1431
3.2741 0.1211
3.2960 0.1349
3.3179 0.1817
3.3398 0.1617
3.3617 0.0586
3.3835 0.1566
3.4053 0.0803
3.4272 0.1351
3.4490 0.1521
3.4707 0.1217
3.4925 0.1300
3.5142 0.2155
3.5359 0.1927
3.5576 0.0614
3.5792 0.1778
3.6008 0.0127
3.6224 0.1150
3.6439 0.1526
3.6654 0.1962
3.6869 0.1857
3.7083 0.0997
3.7296 0.1982
3.7510 0.0719
3.7722 0.1684
3.7935 0.1663
3.8146 0.1313
3.8357 0.2222
3.8568 0.1623
3.8778 0.0814
3.8988 0.2249
3.9197 0.2248
3.9405 0.1851
3.9613 0.1969
3.9820 0.1458
4.0026 0.0903
4.0232 0.1986
4.0437 0.2068
4.0641 0.3138
4.0845 0.2116
4.1047 0.1593
4.1249 0.2454
4.1451 0.2046
4.1651 0.2165
4.1851 0.0931
4.2050 0.2982
4.2248 0.1701
4.2445 0.1590
4.2641 0.1511
4.2836 0.2246
4.3030 0.1866
4.3224 0.2288
4.3417 0.2251
4.3610 0.2074
4.3803 0.0834
4.3995 0.1899
4.4187 0.2010
4.4380 0.1564
4.4573 0.2255
4.4766 0.2293
4.4961 0.2711
4.5156 0.1901
4.5352 0.1442
4.5549 0.3027
4.5747 0.2305
4.5947 0.2390
4.6148 0.2139
4.6351 0.2154
4.6556 0.2976
4.6763 0.2926
4.6972 0.1903
4.7183 0.2926
4.7397 0.2403
4.7614 0.2526
4.7833 0.2766
4.8055 0.2043
4.8281 0.3002
4.8510 0.2343
4.8742 0.2549
4.8977 0.3440
4.9216 0.4129
4.9460 0.3032
4.9707 0.2907
4.9958 0.2920
5.0214 0.3246
5.0474 0.3010
5.0738 0.3961
5.1005 0.3718
5.1274 0.3054
5.1544 0.3594
5.1815 0.2916
5.2085 0.3152
5.2353 0.3931
5.2619 0.2884
5.2881 0.2827
5.3139 0.3184
5.3391 0.3852
5.3638 0.4163
5.3877 0.3870
5.4108 0.4477
5.4330 0.4244
5.4542 0.4070
5.4743 0.3597
5.4933 0.4224
5.5109 0.5299
5.5272 0.4214
5.5421 0.4378
5.5554 0.4803
5.5670 0.5122
5.5769 0.4309
5.5850 0.5258
5.5912 0.4547
5.5953 0.5898
5.5973 0.4980
5.5972 0.5902
5.5948 0.6044
5.5904 0.6113
5.5840 0.5884
5.5758 0.6728
5.5659 0.5867
5.5546 0.6686
5.5418 0.6848
5.5278 0.7097
5.5126 0.6900
5.4965 0.6921
5.4795 0.7858
5.4618 0.8547
5.4436 0.8037
5.4249 0.8878
5.4059 0.8509
5.3868 0.8687
5.3674 0.8188
5.3479 0.8926
5.3283 0.9328
5.3085 0.8820
5.2885 0.8905
5.2685 1.0192
5.2483 0.9700
5.2280 0.9170
5.2076 1.0240
5.1871 0.9788
5.1665 0.9142
5.1458 0.9352
5.1250 0.9271
5.1042 0.9609
5.0833 0.9458
5.0624 0.9308
5.0414 0.9445
5.0204 0.9873
4.9994 1.0549
4.9783 0.9888
4.9572 0.9939
4.9361 1.0250
4.9150 0.9216
4.8938 0.8745
4.8726 1.0008
4.8514 1.0276
4.8302 1.0034
4.8089 1.0533
4.7877 1.0306
4.7664 0.9127
4.7451 1.0217
4.7238 0.9491
4.7024 0.9906
4.6811 1.0551
4.6597 0.9500
4.6384 0.9146
4.6170 0.9455
4.5956 0.9534
4.5742 1.0755
4.5528 0.9775
4.5314 0.9163
4.5099 0.9873
4.4885 1.0883
4.4671 1.0197
4.4457 0.9472
4.4242 1.0651
4.4028 0.9698
4.3814 0.9938
4.3599 1.0579
4.3385 0.9669
4.3171 1.0098
4.2957 1.0248
4.2742 0.9919
4.2528 1.0228
4.2314 1.0653
4.2100 0.9546
4.1886 1.0338
4.1672 1.0123
4.1458 0.9890
4.1244 1.0196
4.1031 0.9997
4.0817 0.9641
4.0603 1.0577
4.0390 1.0299
4.0176 1.0157
3.9963 1.0770
3.9749 1.0027
3.9536 1.0477
3.9323 0.9655
3.9110 0.9986
3.8897 1.0279
3.8684 1.0025
3.8471 0.9827
3.8259 0.9684
3.8046 0.9841
3.7833 0.9955
3.7621 0.9497
3.7409 0.9896
3.7196 0.9388
3.6984 1.0224
3.6772 0.9086
3.6560 0.8409
3.6349 0.9124
3.6137 0.9388
3.5926 0.9044
3.5714 0.9534
3.5503 0.9873
3.5292 0.9662
3.5081 1.0536
3.4871 0.8420
3.4660 0.9498
3.4450 0.8972
3.4241 0.8432
3.4032 0.9504
3.3823 0.9477
3.3614 0.9489
3.3407 0.9429
3.3199 0.8777
3.2992 0.8813
3.2786 0.9276
3.2580 0.8633
3.2375 0.9468
3.2171 0.8249
3.1967 0.8874
3.1764 0.8424
3.1562 0.9161
3.1361 0.8935
3.1160 0.8068
3.0960 0.8861
3.0760 0.8056
3.0561 0.8678
3.0363 0.8762
3.0165 0.8642
2.9967 0.8452
2.9771 0.7375
2.9574 0.7845
2.9379 0.8625
2.9183 0.7779
2.8989 0.7978
2.8794 0.7401
2.8600 0.7576
2.8407 0.7393
2.8214 0.7770
2.8029 0.7291
2.7868 0.6543
2.7746 0.6733
2.7680 0.6675
2.7685 0.6728
2.7758 0.5370
2.7885 0.6206
2.8051 0.5601
2.8238 0.5685
2.8434 0.5917
2.8630 0.4590
2.8828 0.5551
2.9028 0.5035
2.9228 0.5517
2.9430 0.5232
2.9633 0.4894
2.9837 0.5218
3.0042 0.4179
3.0248 0.5000
3.0455 0.5091
3.0663 0.5097
3.0871 0.4567
3.1080 0.4005
3.1289 0.5065
3.1499 0.4371
3.1710 0.4349
3.1921 0.3273
3.2132 0.4207
3.2344 0.4633
3.2556 0.4810
3.2769 0.5691
3.2982 0.4685
3.3195 0.4288
3.3408 0.4061
3.3622 0.5777
3.3836 0.4327
3.4050 0.5285
3.4265 0.4667
3.4480 0.4036
3.4695 0.4381
3.4910 0.4870
3.5125 0.4470
3.5341 0.4609
3.5556 0.5010
3.5772 0.3843
3.5988 0.4348
3.6203 0.4869
3.6419 0.4578
3.6635 0.5177
3.6850 0.4493
3.7065 0.5072
3.7281 0.4681
3.7495 0.4529
3.7710 0.5111
3.7924 0.5655
3.8139 0.5424
3.8352 0.4933
3.8565 0.4003
3.8778 0.4367
3.8991 0.5217
3.9202 0.4021
3.9414 0.3941
3.9624 0.4943
3.9834 0.4951
4.0044 0.5519
4.0252 0.5882
4.0460 0.4775
4.0667 0.5627
4.0874 0.4957
4.1079 0.4689
4.1284 0.4448
4.1488 0.4819
4.1692 0.5270
4.1896 0.4833
4.2100 0.5306
4.2304 0.5682
4.2509 0.5172
4.2714 0.4674
4.2920 0.5458
4.3126 0.5740
4.3334 0.4832
4.3543 0.4706
4.3754 0.5751
4.3966 0.6388
4.4180 0.5637
4.4391 0.6170
4.4594 0.6748
4.4782 0.6878
4.4949 0.6720
4.5089 0.6445
4.5196 0.6626
4.5264 0.7073
4.5287 0.7432
4.5264 0.7985
4.5201 0.7355
4.5104 0.6911
4.4981 0.7499
4.4836 0.7232
4.4677 0.8486
4.4509 0.8671
4.4334 0.9069
4.4153 0.8891
4.3966 0.9852
4.3774 0.8869
4.3576 0.8554
4.3375 0.8930
4.3170 0.8287
4.2962 0.8175
4.2751 0.8965
4.2538 1.0229
4.2323 0.9625
4.2107 1.0249
4.1891 0.9320
4.1675 1.0014
4.1459 0.9852
4.1244 0.9355
4.1030 1.0066
4.0817 0.9050
4.0605 0.9661
4.0393 1.0255
4.0181 0.9515
3.9970 0.9439
3.9760 0.9499
3.9549 0.8749
3.9339 0.9142
3.9129 0.9338
3.8918 0.9883
3.8708 0.9135
3.8497 1.0799
3.8286 1.0086
3.8075 0.9619
3.7864 0.9680
3.7652 1.0041
3.7440 1.0005
3.7227 1.0291
3.7015 0.9767
3.6802 0.8680
3.6589 0.9625
3.6376 0.9484
3.6162 1.0555
3.5949 0.9661
3.5735 0.9513
3.5521 0.8769
3.5307 0.8816
3.5093 0.9494
3.4879 0.9062
3.4665 0.9738
3.4450 1.0479
3.4236 1.0474
3.4022 1.0402
3.3808 0.9635
3.3593 0.9621
3.3379 0.9811
3.3165 0.9525
3.2951 0.8762
3.2737 0.9270
3.2523 0.9400
3.2309 1.0295
3.2096 0.8537
3.1883 0.9814
3.1669 0.9447
3.1456 0.9801
3.1243 0.9244
3.1031 0.9584
3.0818 0.9257
3.0605 0.9544
3.0393 0.9687
3.0180 0.9300
2.9968 0.9629
2.9756 1.0018
2.9544 0.8928
2.9332 0.9656
2.9119 1.0185
2.8907 0.9779
2.8695 0.9413
2.8483 0.8323
2.8271 0.9522
2.8059 0.8610
2.7847 0.9381
2.7635 0.8783
2.7423 0.9369
2.7210 1.0059
2.6998 0.9602
2.6786 0.9984
2.6573 0.8622
2.6361 0.8434
2.6148 0.9523
2.5935 0.8987
2.5723 0.9777
2.5511 0.9564
2.5299 0.8275
2.5088 0.9198
2.4878 0.9110
2.4669 0.8541
2.4460 0.7762
2.4253 0.8041
2.4046 0.7998
2.3842 0.8253
2.3638 0.8102
2.3437 0.8213
2.3237 0.9622
2.3039 0.7433
2.2843 0.8610
2.2649 0.8862
2.2457 0.8768
2.2268 0.7773
2.2082 0.8088
2.1898 0.8578
2.1718 0.8594
2.1546 0.8128
2.1384 0.8068
2.1234 0.7764
2.1100 0.7105
2.0984 0.7351
2.0888 0.5594
2.0816 0.6617
2.0771 0.6922
2.0754 0.5157
2.0769 0.5926
2.0814 0.5107
2.0888 0.5498
2.0988 0.4743
2.1111 0.5333
2.1256 0.4453
2.1420 0.5080
2.1601 0.4784
2.1796 0.4152
2.2004 0.3599
2.2221 0.4415
2.2447 0.4569
2.2678 0.4220
2.2912 0.3944
2.3147 0.3382
2.3381 0.3530
2.3612 0.3760
2.3840 0.2816
2.4067 0.3781
2.4291 0.3617
2.4513 0.2956
2.4732 0.4408
2.4950 0.2977
2.5166 0.3220
2.5381 0.2606
2.5593 0.3143
2.5805 0.3164
2.6014 0.3808
2.6223 0.2306
2.6430 0.2681
2.6636 0.3161
2.6841 0.4150
2.7045 0.2676
2.7249 0.3284
2.7451 0.2111
2.7653 0.1895
2.7855 0.1837
2.8056 0.2701
2.8257 0.2328
2.8458 0.2215
2.8658 0.2268
2.8859 0.2671
2.9060 0.2953
2.9261 0.3189
2.9462 0.3398
2.9664 0.2532
2.9866 0.1632
3.0069 0.2421
3.0273 0.2972
3.0477 0.2553
3.0682 0.2515
3.0888 0.2954
3.1095 0.2939
3.1302 0.2216
3.1510 0.1645
3.1719 0.2447
3.1928 0.2607
3.2138 0.2196
3.2348 0.2847
3.2559 0.1744
3.2770 0.3191
3.2982 0.2295
3.3195 0.1666
3.3407 0.1678
3.3621 0.2069
3.3834 0.1928
3.4048 0.2073
3.4262 0.1186
3.4477 0.2594
3.4691 0.2494
3.4906 0.1743
3.5122 0.1305
3.5337 0.2648
3.5553 0.1854
3.5768 0.1398
3.5984 0.1848
3.6200 0.1588
3.6416 0.1967
3.6632 0.2539
3.6848 0.2109
3.7064 0.2284
3.7280 0.2155
3.7495 0.1370
3.7711 0.1873
3.7927 0.1655
3.8142 0.2298
3.8358 0.1762
3.8573 0.1669
3.8787 0.1849
3.9002 0.1439
3.9217 0.1758
3.9431 0.1688
3.9645 0.1472
3.9859 0.1527
4.0073 0.0781
4.0287 0.1905
4.0500 0.1028
4.0713 0.1162
4.0927 0.1300
4.1140 0.1398
4.1353 0.1804
4.1566 0.0807
4.1778 0.1047
4.1991 0.0449
4.2204 0.1682
4.2416 0.1737
4.2629 0.0900
4.2841 0.1275
4.3053 0.1091
4.3265 0.0764
4.3478 0.1200
4.3690 0.1096
4.3902 0.0935
4.4114 0.1124
4.4326 0.1233
4.4538 0.1335
4.4750 0.2144
4.4961 0.1547
4.5173 0.0353
4.5385 0.1124
4.5597 0.1622
4.5809 0.0891
4.6021 0.1744
4.6233 0.0710
4.6445 0.0566
4.6657 0.1173
4.6869 0.0845
4.7082 0.1583
4.7294 0.1076
4.7506 0.1351
4.7718 0.0311
4.7931 0.0526
4.8143 0.0086
4.8356 0.0750
4.8568 0.1110
4.8781 0.0826
4.8994 0.0823
4.9206 0.0793
4.9419 0.1432
4.9632 0.0613
4.9845 0.0253
5.0058 -0.0450
5.0271 0.1691
5.0484 0.0640
5.0697 0.0785
5.0910 0.1358
5.1123 0.1395
5.1336 0.0499
5.1550 0.1552
5.1763 0.1132
5.1976 0.0901
5.2190 0.0534
5.2403 0.0507
5.2616 0.1127
5.2830 0.0214
5.3043 0.0515
5.3257 0.1041
5.3470 0.1197
5.3684 0.1068
5.3897 0.0526
5.4111 0.1138
5.4324 0.1567
5.4538 0.0029
5.4752 0.1238
5.4965 0.0474
5.5179 0.0490
5.5393 0.0298
5.5606 0.0450
5.5820 0.0648
5.6034 0.0515
5.6247 0.0876
5.6461 0.0954
5.6675 0.1070
5.6889 0.0259
5.7102 0.0008
5.7316 -0.0021
5.7530 0.0097
5.7744 0.1036
5.7957 0.0525
5.8171 0.1020
5.8385 0.0928
5.8598 0.0107
5.8812 0.0794
5.9026 0.0449
5.9240 0.0007
5.9453 0.0288
5.9667 0.1239
5.9881 -0.0444
6.0094 0.1427
6.0308 0.0189
6.0521 0.0535
6.0735 -0.0295
6.0949 0.0694
6.1162 0.0874
6.1376 0.0864
6.1589 0.0625
6.1803 0.0873
6.2017 0.0084
6.2230 0.0594
6.2444 -0.0034
6.2657 -0.0405
6.2871 0.0510
6.3084 0.0506
6.3298 0.0647
6.3511 0.1255
6.3725 0.0424
6.3938 0.0777
6.4152 0.0585
6.4365 0.0281
6.4579 0.0547
6.4792 0.0643
6.5006 0.0026
6.5219 -0.0378
6.5432 0.0286
6.5646 0.0459
6.5859 0.0603
6.6073 0.0678
6.6286 0.0803
6.6499 0.0135
6.6713 0.0682
6.6926 0.0279
6.7140 0.0631
6.7353 0.0836
6.7566 0.1069
6.7780 -0.0481
6.7993 0.0640
6.8206 -0.0154
6.8420 -0.0721
6.8633 -0.0227
6.8846 0.0286
6.9060 -0.0325
6.9273 -0.0550
6.9486 0.0052
6.9700 0.0325
6.9913 0.0814
7.0126 0.0746
7.0340 0.0157
7.0553 -0.0496
7.0766 -0.0377
7.0979 0.0479
7.1193 0.0297
7.1406 0.0786
7.1619 0.0205
7.1832 0.0500
7.2046 0.0696
7.2259 -0.0002
7.2472 0.0419
7.2685 0.0727
7.2899 -0.0088
7.3112 0.0239
7.3325 0.0280
7.3538 0.0486
7.3752 -0.0330
7.3965 0.0866
7.4178 0.0391
7.4391 0.0355
7.4605 -0.0029
7.4818 0.0519
7.5031 0.0345
7.5244 0.0727
7.5458 -0.0808
7.5671 -0.0161
7.5884 0.0001
7.6097 -0.0158
7.6310 0.0109
7.6524 0.0052
7.6737 -0.1118
7.6950 -0.0181
7.7163 -0.1049
7.7376 -0.0906
7.7590 0.0688
7.7803 -0.0071
7.8016 0.0011
7.8229 -0.0175
7.8443 -0.0069
7.8656 -0.0437
7.8869 0.0085
7.9082 -0.1015
7.9295 0.0477
7.9509 0.0571
7.9722 -0.0130
7.9935 0.0238
8.0148 -0.0433
8.0362 -0.0932
8.0575 -0.0462
8.0788 0.0377
8.1001 -0.0366
8.1214 -0.0296
8.1428 -0.0882
8.1641 -0.0759
8.1854 0.0206
8.2067 -0.0512
8.2281 0.0410
8.2494 -0.0399
8.2707 0.0290
8.2920 0.0388
8.3134 -0.0443
8.3347 0.0004
8.3560 -0.0033
8.3773 -0.0233
8.3987 0.0332
8.4200 -0.0237
8.4413 0.0854
8.4626 0.1338
8.4840 0.0867
8.5053 0.0119
8.5266 0.0830
8.5480 0.0730
8.5693 -0.0023
8.5906 0.0528
8.6119 -0.0455
8.6333 0.0245
8.6546 0.0170
8.6759 0.0652
8.6973 -0.0804
8.7186 -0.0438
8.7399 0.0017
8.7613 0.0366
8.7826 0.0167
8.8039 0.0051
8.8253 -0.0550
8.8466 -0.0161
8.8679 0.0379
8.8893 -0.0145
8.9106 0.0021
8.9320 -0.0852
8.9533 0.0237
8.9746 -0.0217
8.9960 0.0628
9.0173 0.0282
9.0387 0.0173
9.0600 -0.0364
9.0814 -0.0238
9.1027 0.1438
9.1240 0.0258
9.1454 -0.1784
9.1667 0.0447
9.1881 0.0839
9.2094 -0.0965
9.2308 0.0363
9.2521 -0.0218
9.2735 -0.0725
9.2948 -0.1429
9.3162 0.0690
9.3375 -0.0230
9.3589 0.0489
9.3802 -0.0340
9.4016 -0.0436
9.4230 -0.0019
9.4443 -0.0130
9.4657 -0.0421
9.4870 -0.0146
9.5084 0.0308
9.5298 -0.0294
9.5511 0.0087
9.5725 -0.0016
9.5939 0.0169
9.6152 -0.0025
9.6366 0.0617
9.6580 0.0228
9.6793 -0.0119
9.7007 -0.0020
9.7221 0.0674
9.7434 0.0081
9.7648 -0.0493
9.7862 -0.0059
9.8076 0.0862
9.8289 -0.0353
9.8503 0.0148
9.8717 -0.0412
9.8931 -0.0096
9.9145 0.0023
9.9358 0.0723
9.9572 0.0471
9.9786 0.0326
10.0000 -0.0370
