date = 2022/02/31
apparatus = Rockwell Micro Encabulator
time,encabulation
3.3835,0.1581
3.4053,0.0599
3.4272,0.1215
3.4490,0.1812
3.4707,0.1410
3.4925,0.1937
3.5142,-0.0166
3.5359,0.1355
3.5576,0.1570
3.5792,0.2241
3.6008,0.1017
3.6224,0.0693
3.6439,0.0589
3.6654,0.1847
3.6869,0.1770
3.7083,0.1506
3.7296,0.1011
3.7510,0.1105
3.7722,0.0961
3.7935,0.3918
3.8146,0.1606
3.8357,0.0881
3.8568,0.3682
3.8778,0.1923
3.8988,0.2887
3.9197,0.0535
3.9405,0.2411
3.9613,0.1583
3.9820,0.0553
4.0026,0.0202
4.0232,0.0851
4.0437,0.3755
4.0641,0.0216
4.0845,-0.0553
4.1047,-0.0370
4.1249,0.1965
4.1451,0.1283
4.1651,0.2333
4.1851,0.2742
4.2050,0.3003
4.2248,0.3180
4.2445,0.3362
4.2641,0.2105
4.2836,0.2728
4.3030,0.0005
4.3224,0.1281
4.3417,0.2115
4.3610,0.3034
4.3803,0.1438
4.3995,0.1244
4.4187,0.2361
4.4380,-0.0537
4.4573,0.3371
4.4766,0.1107
4.4961,0.1642
4.5156,0.2047
4.5352,0.2453
4.5549,0.2412
4.5747,0.4185
4.5947,0.3753
4.6148,0.2856
4.6351,0.2801
4.6556,0.3259
4.6763,0.2122
4.6972,0.4364
4.7183,0.3488
4.7397,0.1787
4.7614,0.3450
4.7833,0.3135
4.8055,0.4153
4.8281,0.1234
4.8510,0.2591
4.8742,0.4413
4.8977,0.1623
4.9216,0.4350
4.9460,0.2446
4.9707,0.4890
4.9958,0.2739
5.0214,0.2348
5.0474,0.1140
5.0738,0.4060
5.1005,0.1485
5.1274,0.1329
5.1544,0.4134
5.1815,0.3842
5.2085,0.3193
5.2353,0.4885
5.2619,0.2653
5.2881,0.4616
5.3139,0.3708
5.3391,0.3226
5.3638,0.3257
5.3877,0.4661
5.4108,0.4701
5.4330,0.4386
5.4542,0.4767
5.4743,0.3487
5.4933,0.3981
5.5109,0.4028
5.5272,0.4227
5.5421,0.4176
5.5554,0.5646
5.5670,0.4957
5.5769,0.4238
5.5850,0.4119
5.5912,0.4265
5.5953,0.6366
5.5973,0.4757
5.5972,0.5421
5.5948,0.6402
5.5904,0.8049
5.5840,0.5465
5.5758,0.6761
5.5659,0.6797
5.5546,0.7635
5.5418,0.6215
5.5278,0.7176
5.5126,0.7278
5.4965,0.8916
5.4795,0.6882
5.4618,0.6948
5.4436,0.7563
5.4249,0.7557
5.4059,0.9025
5.3868,1.0098
5.3674,0.7577
5.3479,0.9215
5.3283,0.8846
5.3085,0.8556
5.2885,1.0434
5.2685,0.9430
5.2483,0.8676
5.2280,0.8201
5.2076,0.9220
5.1871,0.8529
5.1665,1.0844
5.1458,0.8889
5.1250,0.9005
5.1042,1.1198
5.0833,0.9366
5.0624,0.9469
5.0414,0.9989
5.0204,0.9060
4.9994,1.1095
4.9783,0.9572
4.9572,1.0599
4.9361,1.0352
4.9150,0.9775
4.8938,0.8610
4.8726,0.9073
4.8514,0.7668
4.8302,1.2078
4.8089,0.9134
4.7877,0.8767
4.7664,0.9454
4.7451,0.6840
4.7238,1.0420
4.7024,1.0203
4.6811,0.9594
4.6597,0.9263
4.6384,1.1402
4.6170,1.0803
4.5956,1.1040
4.5742,0.8418
4.5528,0.9269
4.5314,0.9602
4.5099,1.0853
4.4885,1.0642
4.4671,1.1127
4.4457,0.9492
4.4242,1.0589
4.4028,0.9058
4.3814,1.2928
4.3599,1.1452
4.3385,1.0304
4.3171,0.8180
4.2957,1.0208
4.2742,0.9351
4.2528,0.8166
4.2314,1.0567
4.2100,0.9902
4.1886,0.9092
4.1672,0.9089
4.1458,1.0146
4.1244,1.0192
4.1031,1.0098
4.0817,1.0450
4.0603,1.0560
4.0390,0.9222
4.0176,0.9293
3.9963,0.9111
3.9749,1.0793
3.9536,1.0166
3.9323,1.1072
3.9110,0.9498
3.8897,1.0220
3.8684,1.0466
3.8471,0.8331
3.8259,1.0421
3.8046,0.9796
3.7833,0.9383
3.7621,0.9917
3.7409,0.9995
3.7196,0.8795
3.6984,0.8700
3.6772,0.8933
3.6560,0.9234
3.6349,0.8809
3.6137,0.8044
3.5926,1.0266
3.5714,0.8530
3.5503,0.8308
3.5292,0.9049
3.5081,1.0934
3.4871,0.8810
3.4660,0.9662
3.4450,0.9506
3.4241,0.8961
3.4032,0.8434
3.3823,0.8789
3.3614,0.8488
3.3407,1.0126
3.3199,0.8764
3.2992,0.9230
3.2786,0.7602
3.2580,0.8009
3.2375,0.8579
3.2171,0.8837
3.1967,0.7631
3.1764,0.6819
3.1562,0.7656
3.1361,0.8080
3.1160,1.0002
3.0960,0.7917
3.0760,0.7130
3.0561,0.9932
3.0363,0.6134
3.0165,0.9590
2.9967,0.7518
2.9771,0.9420
2.9574,0.7227
2.9379,0.8398
2.9183,0.7417
2.8989,0.6417
2.8794,0.7037
2.8600,0.7129
2.8407,0.7913
2.8214,0.6125
2.8029,0.5718
2.7868,0.6289
2.7746,0.5709
2.7680,0.5010
2.7685,0.5373
2.7758,0.4502
2.7885,0.4936
2.8051,0.5339
2.8238,0.6438
2.8434,0.5963
2.8630,0.5314
2.8828,0.5712
2.9028,0.6589
2.9228,0.4667
2.9430,0.2933
2.9633,0.4895
2.9837,0.3731
3.0042,0.5818
3.0248,0.6483
3.0455,0.4771
3.0663,0.4816
3.0871,0.3629
3.1080,0.4071
3.1289,0.4862
3.1499,0.3288
3.1710,0.2747
3.1921,0.2885
3.2132,0.4772
3.2344,0.5699
3.2556,0.4065
3.2769,0.4110
3.2982,0.3166
3.3195,0.4847
3.3408,0.5461
3.3622,0.4493
3.3836,0.5932
3.4050,0.5186
3.4265,0.4181
3.4480,0.4958
3.4695,0.2244
3.4910,0.4112
3.5125,0.3045
3.5341,0.4702
3.5556,0.3515
3.5772,0.5682
3.5988,0.2445
3.6203,0.4230
3.6419,0.5381
3.6635,0.5223
3.6850,0.4493
3.7065,0.5570
3.7281,0.4807
3.7495,0.4041
3.7710,0.4485
3.7924,0.6269
3.8139,0.6036
3.8352,0.4490
3.8565,0.5399
3.8778,0.5661
3.8991,0.5512
3.9202,0.6200
3.9414,0.5229
3.9624,0.3960
3.9834,0.5053
4.0044,0.3838
4.0252,0.3363
4.0460,0.4377
4.0667,0.4670
4.0874,0.5405
4.1079,0.6612
4.1284,0.4354
4.1488,0.5075
4.1692,0.4560
4.1896,0.5024
4.2100,0.4841
4.2304,0.3833
4.2509,0.6249
4.2714,0.6342
4.2920,0.4796
4.3126,0.3487
4.3334,0.7045
4.3543,0.5895
4.3754,0.5321
4.3966,0.5468
4.4180,0.6035
4.4391,0.6739
4.4594,0.5559
4.4782,0.4615
4.4949,0.5649
4.5089,0.6798
4.5196,0.6683
4.5264,0.7284
4.5287,0.8227
4.5264,0.6923
4.5201,0.9092
4.5104,0.7014
4.4981,0.8917
4.4836,0.8760
4.4677,0.9239
4.4509,0.7956
4.4334,0.8648
4.4153,0.8345
4.3966,1.0307
4.3774,0.8806
4.3576,0.9888
4.3375,1.0920
4.3170,0.9332
4.2962,0.8261
4.2751,0.8547
4.2538,0.8899
4.2323,1.0076
4.2107,0.9060
4.1891,0.8919
4.1675,0.9586
4.1459,0.9677
4.1244,0.9950
4.1030,1.0322
4.0817,0.9800
4.0605,1.0422
4.0393,1.0049
4.0181,1.0531
3.9970,1.0897
3.9760,0.9568
3.9549,1.0292
3.9339,0.9467
3.9129,0.9772
3.8918,1.2021
3.8708,0.9594
3.8497,0.8177
3.8286,1.0549
3.8075,0.8303
3.7864,0.9521
3.7652,1.1396
3.7440,1.0208
3.7227,0.9824
3.7015,0.8064
3.6802,1.0681
3.6589,0.9166
3.6376,1.0024
3.6162,0.9210
3.5949,1.0086
3.5735,1.0490
3.5521,1.0320
3.5307,1.0055
3.5093,0.9224
3.4879,0.9135
3.4665,0.8525
3.4450,1.0626
3.4236,0.8765
3.4022,0.9291
3.3808,0.8281
3.3593,0.9109
3.3379,1.0341
3.3165,1.1613
3.2951,1.0230
3.2737,1.1689
3.2523,0.9359
3.2309,0.8847
3.2096,1.0504
3.1883,0.9942
3.1669,0.9961
3.1456,0.9565
3.1243,0.9390
3.1031,0.9659
3.0818,0.8695
3.0605,1.0397
3.0393,0.9687
3.0180,1.0374
2.9968,0.9610
2.9756,0.9891
2.9544,0.8984
2.9332,0.8116
2.9119,0.7384
2.8907,1.0125
2.8695,0.8523
2.8483,0.8432
2.8271,1.1085
2.8059,1.0544
2.7847,1.0018
2.7635,0.9645
2.7423,1.0299
2.7210,0.9402
2.6998,1.0272
2.6786,0.8780
2.6573,1.0084
2.6361,0.9471
2.6148,0.8836
2.5935,0.8928
2.5723,0.7873
2.5511,1.1222
2.5299,0.8526
2.5088,0.9167
2.4878,1.0612
2.4669,0.9173
2.4460,0.8063
2.4253,0.8578
2.4046,0.9719
2.3842,0.8210
2.3638,1.0524
2.3437,0.8004
2.3237,0.8697
2.3039,0.8023
2.2843,1.0215
2.2649,0.7972
2.2457,0.8448
2.2268,0.7590
2.2082,0.7416
2.1898,0.8237
2.1718,0.8401
2.1546,0.6227
2.1384,0.6874
2.1234,0.6654
2.1100,0.6917
2.0984,0.8039
2.0888,0.6363
2.0816,0.7055
2.0771,0.6836
2.0754,0.4007
2.0769,0.6954
2.0814,0.5682
2.0888,0.8305
2.0988,0.4749
2.1111,0.3777
2.1256,0.4860
2.1420,0.4711
2.1601,0.4990
2.1796,0.4440
2.2004,0.4228
2.2221,0.4039
2.2447,0.3226
2.2678,0.5811
2.2912,0.3150
2.3147,0.2510
2.3381,0.4501
2.3612,0.3693
2.3840,0.4740
2.4067,0.2125
2.4291,0.5042
2.4513,0.4437
2.4732,0.2505
2.4950,0.3865
2.5166,0.3655
2.5381,0.3711
2.5593,0.5004
2.5805,0.1733
2.6014,0.1580
2.6223,0.2550
2.6430,0.3830
2.6636,0.1944
2.6841,0.2119
2.7045,0.2038
2.7249,0.2757
2.7451,0.2678
2.7653,0.2797
2.7855,0.1403
2.8056,0.1411
2.8257,0.1739
2.8458,0.1204
2.8658,0.1661
2.8859,0.3778
2.9060,0.2528
2.9261,0.2666
2.9462,0.3590
2.9664,0.2397
2.9866,0.1009
3.0069,0.3534
3.0273,0.3219
3.0477,0.1013
3.0682,0.2176
3.0888,0.3161
3.1095,0.2693
3.1302,0.3424
3.1510,-0.0107
3.1719,0.1699
3.1928,0.2833
3.2138,0.3307
3.2348,0.0655
3.2559,0.3738
3.2770,0.1764
3.2982,0.1856
3.3195,0.3140
3.3407,0.1875
3.3621,0.1423
3.3834,0.1426
3.4048,0.2679
3.4262,0.3964
3.4477,0.2732
3.4691,0.0863
3.4906,0.1625
3.5122,0.2717
3.5337,0.1298
3.5553,0.1514
3.5768,0.2369
3.5984,0.2754
3.6200,0.0937
3.6416,0.1722
3.6632,-0.0002
3.6848,0.1795
3.7064,0.2741
3.7280,0.3218
3.7495,-0.0083
3.7711,0.2394
3.7927,-0.0630
3.8142,-0.0060
3.8358,-0.0141
3.8573,0.0372
3.8787,0.1411
3.9002,0.1721
3.9217,0.1401
3.9431,0.1214
3.9645,0.0820
3.9859,0.1237
4.0073,0.0994
4.0287,0.2917
4.0500,0.1873
4.0713,0.0949
4.0927,-0.0184
4.1140,0.1927
4.1353,0.0858
4.1566,-0.1195
4.1778,0.1361
4.1991,0.1813
4.2204,0.0989
4.2416,0.0327
4.2629,0.0468
4.2841,0.2095
4.3053,0.1592
4.3265,-0.0020
4.3478,0.1047
4.3690,0.0775
4.3902,0.1804
4.4114,0.0850
4.4326,0.2138
4.4538,0.0963
4.4750,0.2215
4.4961,0.0486
4.5173,0.1053
4.5385,0.1537
4.5597,0.0972
4.5809,0.3290
4.6021,0.1473
4.6233,0.2295
4.6445,0.1382
4.6657,-0.0962
4.6869,0.0959
4.7082,0.1304
4.7294,0.1736
4.7506,0.0605
4.7718,-0.0723
4.7931,0.2364
4.8143,-0.0278
4.8356,0.2907
4.8568,0.1633
4.8781,0.0559
4.8994,0.0998
4.9206,0.1681
4.9419,0.0899
4.9632,0.0474
4.9845,-0.0154
5.0058,0.3425
5.0271,0.1320
5.0484,0.0552
5.0697,0.0797
5.0910,0.2107
5.1123,-0.0741
5.1336,0.1031
5.1550,-0.1159
5.1763,0.0866
5.1976,0.1414
5.2190,0.0647
5.2403,0.1203
5.2616,-0.0873
5.2830,0.0652
5.3043,0.0985
5.3257,0.1525
5.3470,0.0732
5.3684,0.0365
5.3897,-0.0114
5.4111,0.0322
5.4324,0.2617
5.4538,0.1330
5.4752,0.0611
5.4965,-0.0244
5.5179,0.2378
5.5393,-0.0561
5.5606,0.0592
5.5820,-0.0590
5.6034,0.2342
5.6247,-0.0309
5.6461,-0.1151
5.6675,0.1986
5.6889,-0.0826
5.7102,-0.0621
5.7316,0.1612
5.7530,0.0582
5.7744,-0.0737
5.7957,0.1243
5.8171,-0.1782
5.8385,0.1050
5.8598,0.0929
5.8812,0.1893
5.9026,0.0386
5.9240,0.0814
5.9453,0.0562
5.9667,-0.0072
5.9881,-0.0680
6.0094,0.0892
6.0308,0.1716
6.0521,-0.0480
6.0735,0.1074
6.0949,-0.0132
6.1162,0.0073
6.1376,0.1043
6.1589,0.1497
6.1803,0.1500
6.2017,0.0987
6.2230,-0.0874
6.2444,0.1855
6.2657,0.0203
6.2871,0.1484
6.3084,0.0795
6.3298,0.0693
6.3511,-0.0347
6.3725,0.1547
6.3938,0.3352
6.4152,0.1071
6.4365,0.0925
6.4579,0.0335
6.4792,-0.0084
6.5006,0.0873
6.5219,-0.1291
6.5432,-0.0009
6.5646,0.0834
6.5859,-0.0385
6.6073,-0.0832
6.6286,0.0085
6.6499,-0.1263
6.6713,-0.0401
6.6926,-0.0846
6.7140,0.1255
6.7353,0.0719
6.7566,0.0113
6.7780,0.1064
6.7993,0.0526
6.8206,0.1050
6.8420,0.0885
6.8633,0.1003
6.8846,0.0867
6.9060,0.0219
6.9273,0.1083
6.9486,-0.0772
6.9700,0.0183
6.9913,-0.1479
7.0126,-0.0136
7.0340,-0.1190
7.0553,0.0276
7.0766,0.0015
7.0979,-0.0675
7.1193,-0.0465
7.1406,-0.0732
7.1619,0.1344
7.1832,0.0622
7.2046,-0.1084
7.2259,0.0771
7.2472,0.0116
7.2685,-0.0913
7.2899,-0.0577
7.3112,-0.1079
7.3325,0.0144
7.3538,0.0540
7.3752,0.1085
7.3965,-0.0341
7.4178,0.1271
7.4391,-0.1737
7.4605,-0.0450
7.4818,-0.0763
7.5031,-0.0543
7.5244,0.0251
7.5458,0.0650
7.5671,0.1987
7.5884,0.0216
7.6097,-0.0236
7.6310,0.1363
7.6524,0.1397
7.6737,-0.0372
7.6950,-0.0561
7.7163,0.1148
7.7376,-0.0094
7.7590,-0.2101
7.7803,0.0781
7.8016,-0.0589
7.8229,0.1406
7.8443,0.0896
7.8656,0.0125
7.8869,0.1590
7.9082,-0.1316
7.9295,-0.0499
7.9509,-0.1345
7.9722,0.0597
7.9935,-0.0369
8.0148,-0.0377
8.0362,0.1233
8.0575,0.1801
8.0788,0.1567
8.1001,-0.0173
8.1214,-0.0166
8.1428,-0.1409
8.1641,-0.0922
8.1854,0.1926
8.2067,0.0347
8.2281,0.2487
8.2494,0.0986
8.2707,-0.1279
8.2920,-0.0055
8.3134,0.0611
8.3347,-0.0322
8.3560,0.0678
8.3773,-0.1119
8.3987,0.0164
8.4200,-0.0093
8.4413,0.1289
8.4626,0.1846
8.4840,-0.0723
8.5053,-0.0820
8.5266,-0.0043
8.5480,0.0116
8.5693,-0.0207
8.5906,-0.0462
8.6119,0.1268
8.6333,0.1342
8.6546,0.0281
8.6759,-0.1091
8.6973,0.0528
8.7186,0.0739
8.7399,0.0134
8.7613,0.0287
8.7826,-0.0281
8.8039,-0.1078
8.8253,0.0284
8.8466,-0.0307
8.8679,0.0568
8.8893,-0.0105
8.9106,-0.0899
8.9320,0.0214
8.9533,0.0143
8.9746,-0.1070
8.9960,0.1184
9.0173,-0.1493
9.0387,-0.0973
9.0600,-0.0226
9.0814,-0.0787
9.1027,0.0997
9.1240,0.1837
9.1454,-0.0939
9.1667,-0.0687
9.1881,0.0545
9.2094,-0.1119
9.2308,0.0608
9.2521,-0.0553
9.2735,0.0755
9.2948,-0.0660
9.3162,0.1470
9.3375,-0.0030
9.3589,-0.0492
9.3802,0.1665
9.4016,-0.0225
9.4230,-0.0391
9.4443,0.1027
9.4657,0.0883
9.4870,-0.0539
9.5084,0.0114
9.5298,-0.0942
9.5511,-0.1549
9.5725,0.0434
9.5939,-0.0821
9.6152,0.1898
9.6366,0.0344
9.6580,-0.1339
9.6793,0.1172
9.7007,-0.1504
9.7221,-0.0125
9.7434,0.0393
9.7648,-0.1012
9.7862,0.0956
9.8076,0.0572
9.8289,-0.1094
9.8503,0.0997
9.8717,-0.0296
9.8931,0.0202
9.9145,0.0095
9.9358,0.1009
9.9572,-0.0528
9.9786,-0.1912
10.0000,-0.1449
