date = 2022/02/30
apparatus = Rockwell Retro Encabulator
time encabulation
5.0923 0.3470
5.1102 0.1924
5.1283 0.2091
5.1465 0.2312
5.1649 0.2850
5.1835 0.3772
5.2023 0.3210
5.2213 0.3306
5.2405 0.3723
5.2600 0.3469
5.2796 0.3501
5.2995 0.3039
5.3197 0.3157
5.3401 0.2724
5.3609 0.4252
5.3819 0.3682
5.4032 0.3400
5.4248 0.3319
5.4467 0.3360
5.4690 0.3469
5.4915 0.3278
5.5144 0.3580
5.5374 0.4078
5.5605 0.3266
5.5836 0.3954
5.6067 0.3604
5.6295 0.4530
5.6521 0.3909
5.6743 0.3545
5.6961 0.4675
5.7173 0.4328
5.7379 0.4205
5.7579 0.5037
5.7770 0.4707
5.7952 0.4999
5.8124 0.4611
5.8286 0.4964
5.8437 0.5136
5.8575 0.5120
5.8700 0.5604
5.8810 0.5398
5.8906 0.5864
5.8985 0.5521
5.9048 0.5796
5.9093 0.6451
5.9119 0.5872
5.9127 0.6016
5.9115 0.5690
dust
5.9085 0.5767
5.9038 0.6205
5.8975 0.5996
5.8895 0.5916
5.8801 0.7238
5.8691 0.6030
5.8568 0.7035
5.8432 0.6906
5.8284 0.6449
5.8124 0.7017
5.7953 0.7771
5.7772 0.6528
dust
5.7581 0.8030
5.7382 0.7448
5.7175 0.7466
5.6960 0.7643
5.6739 0.6854
5.6511 0.8580
5.6279 0.7608
5.6042 0.7779
5.5801 0.8995
5.5558 0.8035
5.5312 0.7742
5.5064 0.7501
5.4815 0.8768
5.4567 0.8333
5.4319 0.8374
5.4072 0.7312
5.3827 0.8320
5.3584 0.8802
5.3345 0.9368
5.3110 0.8473
5.2879 0.8162
5.2651 0.8696
5.2426 0.8536
5.2205 0.8368
5.1987 0.8246
5.1772 0.8398
5.1560 0.8413
5.1351 0.8949
5.1145 0.8862
5.0941 0.9183
5.0740 0.8896
5.0542 0.9473
5.0346 0.8734
5.0153 0.8850
4.9961 0.9197
4.9772 0.9220
4.9585 0.9510
4.9400 0.8221
4.9216 0.9229
4.9034 0.9478
4.8854 0.8716
4.8676 0.9704
4.8499 0.9399
4.8323 0.9611
4.8148 0.9039
4.7975 0.8890
4.7802 0.9964
4.7631 0.9185
4.7460 0.9260
4.7290 1.0108
4.7121 1.0113
4.6952 1.0132
4.6783 0.8774
4.6615 0.8893
4.6447 0.9817
4.6280 1.0210
4.6112 0.9283
4.5944 0.9038
4.5776 0.9122
4.5608 0.8975
4.5439 1.0225
4.5270 0.9934
4.5100 0.8856
4.4930 0.9397
4.4759 0.8997
4.4587 0.9047
4.4414 1.0172
4.4239 0.9748
4.4064 1.0203
4.3888 0.9878
4.3710 0.8674
4.3531 0.9929
4.3351 1.1056
4.3169 0.8840
4.2987 1.0075
4.2804 1.0527
4.2619 0.9082
4.2434 0.9099
4.2248 0.9725
4.2061 1.0174
4.1873 0.9932
4.1685 0.9317
4.1495 1.0104
4.1306 0.9732
4.1115 1.0360
4.0924 1.0175
dust
4.0733 0.9891
4.0541 0.9899
4.0349 0.9598
4.0157 1.0166
3.9964 1.0219
3.9771 1.0168
3.9578 1.0638
3.9385 0.9701
3.9191 1.0467
3.8998 1.0835
3.8804 1.0007
3.8611 1.0129
3.8418 1.0702
3.8225 0.9853
3.8032 0.9805
3.7839 0.9674
3.7647 0.9370
3.7455 1.0845
3.7263 0.9123
3.7072 0.9714
3.6881 0.9515
3.6690 0.9073
3.6500 1.0487
3.6310 1.0366
3.6120 0.9829
3.5930 1.0111
3.5740 1.0556
3.5551 1.0483
3.5362 0.9740
3.5173 1.1640
3.4985 1.0060
3.4796 0.9350
3.4608 0.9814
3.4420 0.9524
3.4232 1.0389
3.4044 0.9358
3.3856 0.9735
3.3669 1.0335
3.3481 0.9655
3.3294 1.0162
3.3106 0.9413
3.2919 0.9919
3.2732 1.0486
3.2545 0.8634
3.2357 0.9686
3.2170 1.0503
3.1983 0.9011
3.1796 1.0197
3.1609 1.0198
3.1422 0.9935
3.1235 0.8801
3.1048 0.9124
3.0860 0.9875
3.0673 0.8773
3.0486 0.8971
3.0298 0.9100
3.0111 0.9359
2.9923 0.9542
2.9736 0.9254
2.9548 1.0087
2.9360 0.9375
2.9172 0.9229
2.8983 0.8635
2.8795 0.9724
2.8606 0.9350
2.8417 0.8745
2.8228 1.0042
2.8039 0.9196
2.7850 0.8377
2.7660 0.9059
2.7471 0.9711
2.7281 0.9142
2.7091 0.9013
2.6902 0.9030
2.6712 0.9477
2.6523 0.8795
2.6334 0.9083
2.6145 0.7542
2.5956 0.9432
2.5767 0.9828
2.5579 0.9590
2.5391 0.9217
2.5204 0.7863
2.5017 0.8366
2.4830 0.8106
2.4644 0.9349
2.4458 0.9319
2.4273 0.8396
2.4089 0.8909
2.3905 0.8360
2.3722 0.8704
2.3540 0.8081
2.3358 0.8349
2.3177 0.8214
2.2998 0.8924
2.2819 0.7185
2.2640 0.8452
2.2463 0.8446
2.2287 0.7801
2.2112 0.7634
2.1938 0.7428
2.1765 0.8239
2.1593 0.8316
2.1421 0.7315
2.1250 0.7366
2.1078 0.8082
2.0907 0.6639
2.0735 0.7479
2.0563 0.6777
2.0389 0.7997
2.0215 0.7766
2.0039 0.7024
1.9862 0.8085
1.9684 0.6897
1.9503 0.7424
1.9320 0.7145
1.9134 0.7716
1.8946 0.8026
1.8755 0.6872
1.8561 0.7108
1.8364 0.6548
1.8163 0.6163
1.7960 0.6679
1.7756 0.6638
1.7556 0.6866
1.7362 0.6364
1.7177 0.6675
1.7003 0.6091
1.6843 0.5280
1.6701 0.6009
1.6579 0.5315
1.6479 0.4693
1.6406 0.5256
1.6361 0.5319
1.6348 0.5641
1.6366 0.5097
1.6412 0.4952
1.6486 0.4363
1.6584 0.5729
1.6704 0.4129
1.6845 0.5366
1.7003 0.4989
1.7177 0.5098
1.7365 0.4051
1.7563 0.4591
1.7771 0.4358
1.7986 0.4007
1.8204 0.3772
1.8426 0.3587
1.8647 0.3208
1.8866 0.3449
1.9082 0.3422
1.9293 0.2890
1.9500 0.2852
1.9703 0.2735
1.9903 0.2732
2.0099 0.3541
2.0292 0.3771
2.0482 0.2817
2.0670 0.2315
2.0854 0.3110
2.1037 0.1854
2.1217 0.2244
2.1395 0.2742
2.1571 0.3058
2.1746 0.2227
2.1920 0.2099
2.2092 0.2679
2.2263 0.1531
2.2433 0.1790
2.2603 0.2266
2.2772 0.1597
2.2941 0.2830
2.3111 0.2733
2.3280 0.2063
2.3449 0.1869
2.3620 0.1933
2.3791 0.2131
2.3963 0.1882
2.4136 0.2369
2.4310 0.2224
2.4485 0.1987
2.4662 0.2289
2.4839 0.2964
2.5017 0.2053
2.5196 0.2517
2.5376 0.1866
2.5557 0.2121
2.5739 0.1509
2.5922 0.1129
2.6105 0.0582
2.6289 0.1996
2.6474 0.1003
2.6660 0.1378
dust
2.6846 0.1374
2.7033 0.2326
2.7220 0.1354
2.7408 0.0601
2.7597 0.2206
2.7786 0.0941
2.7976 0.1823
2.8166 0.1622
2.8357 0.0694
2.8548 0.2283
2.8740 0.2347
2.8931 0.1778
2.9124 0.2410
2.9316 0.1292
2.9509 0.1389
2.9702 0.1601
dust
2.9895 0.0741
3.0089 0.1310
3.0282 0.2143
3.0476 0.0681
3.0670 0.0533
3.0864 0.1354
3.1058 0.1438
3.1252 0.1181
3.1446 0.0496
3.1640 0.1214
3.1834 0.1812
3.2028 0.1082
3.2222 0.1023
3.2415 0.1769
3.2609 0.0960
dust
3.2802 0.1943
3.2995 0.1471
3.3188 0.1157
3.3381 0.1386
dust
3.3573 0.0606
3.3766 0.1948
3.3958 0.0264
3.4150 0.1279
3.4341 0.0514
3.4533 0.0287
3.4724 0.1148
3.4915 0.0726
3.5106 0.0749
3.5297 0.1295
3.5488 0.1537
3.5678 0.1005
3.5869 0.1370
3.6059 0.1921
3.6249 0.1170
3.6439 0.1604
3.6629 0.1717
3.6819 0.0163
3.7008 0.0794
3.7197 0.0446
3.7387 0.0453
3.7576 0.0600
3.7765 0.0210
3.7954 0.0535
3.8142 0.0959
3.8331 0.0181
3.8520 0.1266
3.8708 0.1212
3.8896 0.1244
3.9085 0.1813
3.9273 0.0724
3.9461 0.0275
3.9649 0.0424
3.9837 0.0433
4.0025 0.1646
4.0212 0.0128
4.0400 0.0991
4.0588 0.0371
4.0775 0.0907
4.0963 0.0831
4.1150 0.0587
4.1337 0.1780
4.1525 0.0139
4.1712 0.1614
4.1899 0.0223
4.2086 0.0430
4.2273 0.1392
4.2461 0.1476
4.2648 0.1388
4.2835 0.0729
4.3022 0.0611
4.3209 0.0854
4.3396 0.0395
4.3583 0.1268
4.3770 0.0834
4.3957 0.0628
4.4143 0.0744
4.4330 0.1377
4.4517 0.0643
4.4704 0.0244
4.4891 -0.0041
4.5078 -0.0139
4.5265 0.1043
4.5452 0.0691
4.5639 0.0601
4.5826 0.0909
4.6013 0.0421
4.6201 0.1032
4.6388 0.0286
4.6575 0.1150
4.6762 0.0658
4.6949 0.0585
4.7137 0.1844
4.7324 0.0709
4.7512 0.0513
4.7699 0.0505
4.7887 0.0583
4.8074 0.0374
4.8262 0.1403
4.8450 -0.1262
4.8638 0.1275
4.8825 0.0620
4.9013 0.0735
4.9201 0.0407
4.9389 0.0682
4.9577 -0.0128
4.9765 0.0418
4.9953 0.0569
5.0141 0.0453
5.0330 0.0764
5.0518 0.0905
5.0706 0.0231
5.0894 0.1159
5.1083 0.0353
5.1271 0.0764
5.1460 0.0307
5.1648 0.1082
5.1837 0.0937
5.2025 0.0693
5.2214 0.0540
5.2402 0.0184
5.2591 0.0803
5.2780 0.0471
5.2968 0.0073
5.3157 0.0044
5.3346 0.0801
5.3535 0.1558
5.3723 -0.0159
5.3912 0.0138
5.4101 0.0937
5.4290 0.0650
5.4479 -0.0370
5.4668 0.0128
5.4857 0.1173
5.5046 -0.0684
5.5235 0.0537
5.5424 0.1264
5.5613 -0.0229
5.5802 0.0520
5.5991 -0.0268
5.6180 0.0933
5.6369 0.0559
5.6559 0.0007
5.6748 0.0298
5.6937 0.1192
5.7126 0.0314
5.7315 0.0954
5.7505 0.0546
5.7694 0.0616
5.7883 -0.0059
5.8072 0.0269
5.8261 0.0616
5.8451 0.0223
5.8640 0.0274
5.8829 -0.0867
5.9019 -0.0096
5.9208 -0.0020
5.9397 -0.0496
5.9586 0.0708
5.9776 0.0716
5.9965 -0.0043
6.0154 0.1824
6.0343 0.0712
6.0533 0.0058
6.0722 0.0222
6.0911 -0.0010
6.1101 -0.0329
6.1290 -0.0070
6.1479 0.0402
6.1668 0.0014
6.1858 0.1003
6.2047 -0.0211
6.2236 -0.0039
6.2425 0.0074
6.2615 0.0586
6.2804 0.0123
6.2993 0.0516
6.3182 0.0055
6.3371 -0.0428
6.3560 -0.0020
6.3749 -0.0528
dust
6.3939 0.0386
6.4128 0.1089
6.4317 0.0753
6.4506 -0.0408
6.4695 0.0438
6.4884 0.0872
6.5073 -0.0709
6.5262 0.0886
6.5451 0.0156
6.5640 0.1114
6.5829 0.0178
6.6018 0.0702
6.6207 -0.0120
6.6396 0.0332
6.6585 0.0153
6.6774 -0.0343
6.6963 0.0369
6.7152 0.0371
6.7341 -0.0512
6.7530 -0.0639
6.7719 0.0433
6.7908 0.0363
6.8096 -0.0069
6.8285 -0.0098
6.8474 -0.0358
6.8663 -0.0289
6.8852 0.0516
6.9041 0.0689
6.9230 -0.0060
6.9418 -0.0611
6.9607 -0.1436
6.9796 0.0337
6.9985 -0.0019
7.0174 -0.0326
7.0362 -0.0043
7.0551 0.0290
7.0740 0.0113
7.0929 0.0357
7.1118 0.0602
7.1306 0.0768
dust
7.1495 -0.0395
7.1684 -0.0701
7.1873 0.0716
7.2061 0.0767
7.2250 0.0510
7.2439 -0.0436
7.2627 -0.0160
7.2816 0.0269
7.3005 0.0431
7.3194 -0.0209
7.3382 -0.0424
7.3571 -0.0283
7.3760 0.0784
7.3948 0.0696
7.4137 0.0274
7.4326 0.0679
7.4514 0.0091
7.4703 -0.0229
7.4892 0.1255
7.5080 0.0380
7.5269 -0.0078
7.5458 0.0005
7.5646 0.0013
7.5835 0.0388
7.6023 0.0138
7.6212 0.0475
7.6401 0.0609
7.6589 -0.0112
7.6778 0.0224
7.6967 0.0323
7.7155 0.0431
7.7344 0.0576
7.7532 0.0638
7.7721 0.0482
7.7910 0.0560
7.8098 0.0386
7.8287 -0.0252
7.8475 0.0143
7.8664 0.0180
7.8853 0.0028
7.9041 -0.0902
7.9230 -0.0538
7.9418 -0.0171
7.9607 -0.0197
7.9795 0.0873
7.9984 -0.0069
8.0173 -0.0033
8.0361 -0.0160
8.0550 -0.0388
8.0738 0.0565
8.0927 -0.0551
8.1116 0.0667
8.1304 -0.0411
8.1493 0.1065
8.1681 0.0707
8.1870 -0.1055
8.2059 -0.0114
8.2247 -0.0011
8.2436 -0.0094
8.2624 -0.0407
dust
8.2813 0.0045
8.3002 0.0561
8.3190 0.0673
8.3379 0.0094
8.3567 0.0530
8.3756 0.0142
8.3945 -0.0192
8.4133 0.0117
8.4322 -0.0454
8.4510 0.0262
8.4699 -0.0291
8.4888 -0.0441
8.5076 0.0637
8.5265 0.0068
8.5454 0.0232
8.5642 -0.0831
8.5831 -0.0329
8.6020 0.0512
8.6208 -0.0288
8.6397 0.0231
8.6586 0.0324
8.6774 -0.0101
8.6963 0.0126
8.7152 -0.0045
8.7340 -0.0175
8.7529 -0.0494
8.7718 -0.0090
8.7906 0.0897
8.8095 -0.0337
8.8284 0.0698
8.8472 0.0147
8.8661 0.0420
8.8850 -0.0372
8.9039 -0.0355
8.9227 0.0102
8.9416 0.0856
8.9605 0.0203
8.9794 -0.0081
8.9982 0.0120
9.0171 -0.0296
9.0360 0.0042
9.0549 0.0155
9.0737 -0.0078
9.0926 -0.0363
9.1115 0.0890
9.1304 0.0460
9.1493 -0.0004
9.1681 0.0555
9.1870 0.0031
9.2059 -0.0194
9.2248 -0.0296
9.2437 -0.0152
9.2626 0.0851
9.2815 0.1205
9.3004 0.0818
9.3192 0.1034
9.3381 0.0160
9.3570 0.0300
9.3759 0.0090
9.3948 -0.0086
9.4137 0.0364
9.4326 -0.0103
9.4515 -0.0129
9.4704 -0.0824
9.4893 0.0544
9.5082 -0.0146
9.5271 -0.0126
9.5460 -0.0652
9.5649 0.0921
9.5838 0.0050
9.6027 0.0701
9.6216 -0.0139
9.6405 -0.0380
9.6594 -0.0072
9.6783 -0.0607
9.6973 0.0076
9.7162 0.0071
9.7351 -0.0174
9.7540 0.0072
9.7729 0.0402
9.7918 -0.0078
9.8107 -0.0109
9.8297 -0.0615
9.8486 0.0898
9.8675 0.0590
dust
9.8864 0.0082
9.9054 0.0292
9.9243 -0.0557
9.9432 0.0290
9.9621 0.0252
9.9811 -0.0442
10.0000 -0.0389
