date = 2022/02/31
apparatus = Rockwell Micro Encabulator
time encabulation
4.2641 0.1093
4.2836 0.3865
4.3030 0.0940
4.3224 0.1690
4.3417 0.1922
4.3610 0.2498
4.3803 -0.0722
4.3995 0.2445
4.4187 0.2905
4.4380 0.4004
4.4573 0.2152
4.4766 0.0548
4.4961 0.1126
4.5156 0.2990
4.5352 0.2550
4.5549 0.1726
4.5747 0.3036
4.5947 0.1448
4.6148 0.0650
4.6351 0.2502
4.6556 0.1980
4.6763 0.1200
4.6972 0.2837
4.7183 0.4280
4.7397 0.2369
4.7614 0.0874
4.7833 0.2831
4.8055 0.2640
4.8281 0.2800
4.8510 0.2928
4.8742 0.3892
4.8977 0.3135
4.9216 0.3088
4.9460 0.3842
4.9707 0.2200
4.9958 0.3416
5.0214 0.2596
5.0474 0.3069
5.0738 0.3855
5.1005 0.3345
5.1274 0.4778
5.1544 0.3990
5.1815 0.1584
5.2085 0.3595
5.2353 0.1904
5.2619 0.4184
5.2881 0.4993
5.3139 0.2813
5.3391 0.3667
5.3638 0.4417
5.3877 0.3294
5.4108 0.1973
5.4330 0.4619
5.4542 0.5323
5.4743 0.4147
5.4933 0.4741
5.5109 0.5853
5.5272 0.4346
5.5421 0.4440
5.5554 0.2717
5.5670 0.5213
5.5769 0.3262
5.5850 0.3629
5.5912 0.3640
5.5953 0.4301
5.5973 0.5833
5.5972 0.4267
5.5948 0.5962
5.5904 0.6438
5.5840 0.6034
5.5758 0.7368
5.5659 0.6162
5.5546 0.6370
5.5418 0.7934
5.5278 0.6338
5.5126 0.9011
5.4965 0.8659
5.4795 0.8157
5.4618 0.6855
5.4436 0.7610
5.4249 0.7714
5.4059 0.6122
5.3868 1.0885
5.3674 0.7527
5.3479 1.0292
5.3283 0.8788
5.3085 1.0723
5.2885 0.9127
5.2685 0.8651
5.2483 0.8384
5.2280 1.0057
5.2076 0.8594
5.1871 1.0646
5.1665 0.7796
5.1458 0.8870
5.1250 1.0040
5.1042 0.8211
5.0833 1.0719
5.0624 0.9683
5.0414 0.9839
5.0204 0.9669
4.9994 1.0703
4.9783 1.1272
4.9572 0.8732
4.9361 1.1356
4.9150 0.8318
4.8938 1.1097
4.8726 1.0717
4.8514 0.9110
4.8302 1.0616
4.8089 1.1642
4.7877 0.9425
4.7664 0.9484
4.7451 1.1980
4.7238 0.8270
4.7024 1.0169
4.6811 1.1300
4.6597 0.8421
4.6384 1.0016
4.6170 0.9586
4.5956 1.0435
4.5742 1.0223
4.5528 0.8918
4.5314 1.1006
4.5099 1.0539
4.4885 0.8869
4.4671 1.0129
4.4457 0.8681
4.4242 0.9594
4.4028 0.9777
4.3814 0.9288
4.3599 0.8619
4.3385 0.9792
4.3171 1.0411
4.2957 0.9514
4.2742 1.0904
4.2528 1.0646
4.2314 1.0136
4.2100 1.0892
4.1886 1.0488
4.1672 1.1594
4.1458 1.0909
4.1244 1.0241
4.1031 0.8525
4.0817 0.8251
4.0603 1.0970
4.0390 0.8077
4.0176 1.1950
3.9963 0.9007
3.9749 1.1826
3.9536 1.0119
3.9323 0.8028
3.9110 0.8561
3.8897 0.8973
3.8684 1.1504
3.8471 0.8838
3.8259 1.0687
3.8046 0.8689
3.7833 0.9083
3.7621 1.2262
3.7409 0.8305
3.7196 0.8208
3.6984 0.8873
3.6772 1.0564
3.6560 0.8635
3.6349 1.0563
3.6137 0.9944
3.5926 0.9786
3.5714 0.7757
3.5503 0.8702
3.5292 0.9672
3.5081 0.9576
3.4871 1.0607
3.4660 0.8285
3.4450 0.7781
3.4241 1.0106
3.4032 0.9322
3.3823 0.9668
3.3614 1.0053
3.3407 1.0320
3.3199 0.8195
3.2992 0.8874
3.2786 0.9633
3.2580 0.8495
3.2375 0.9725
3.2171 0.7811
3.1967 0.9193
3.1764 0.8647
3.1562 0.8629
3.1361 0.7348
3.1160 0.9608
3.0960 0.7905
3.0760 0.7579
3.0561 0.8131
3.0363 0.7373
3.0165 0.9416
2.9967 0.8865
2.9771 0.8445
2.9574 0.8254
2.9379 0.8590
2.9183 0.8048
2.8989 0.8017
2.8794 0.7354
2.8600 0.8314
2.8407 0.7930
2.8214 1.0269
2.8029 0.7720
2.7868 0.7156
2.7746 0.6491
2.7680 0.5787
2.7685 0.6564
2.7758 0.5518
2.7885 0.4427
2.8051 0.5696
2.8238 0.5132
2.8434 0.4162
2.8630 0.3136
2.8828 0.5686
2.9028 0.5002
2.9228 0.4700
2.9430 0.5581
2.9633 0.4085
2.9837 0.3422
3.0042 0.4845
3.0248 0.5843
3.0455 0.4850
3.0663 0.3589
3.0871 0.5245
3.1080 0.5892
3.1289 0.4994
3.1499 0.4723
3.1710 0.5657
3.1921 0.5952
3.2132 0.5716
3.2344 0.2498
3.2556 0.5560
3.2769 0.4376
3.2982 0.4528
3.3195 0.6041
3.3408 0.6148
3.3622 0.5049
3.3836 0.3621
3.4050 0.4154
3.4265 0.4430
3.4480 0.2731
3.4695 0.5315
3.4910 0.4980
3.5125 0.5573
3.5341 0.3773
3.5556 0.4576
3.5772 0.4767
3.5988 0.3093
3.6203 0.5015
3.6419 0.6121
3.6635 0.4077
3.6850 0.5282
3.7065 0.5278
3.7281 0.4668
3.7495 0.3932
3.7710 0.3469
3.7924 0.3252
3.8139 0.3375
3.8352 0.5319
3.8565 0.3911
3.8778 0.5850
3.8991 0.5323
3.9202 0.3095
3.9414 0.4282
3.9624 0.5090
3.9834 0.3860
4.0044 0.5098
4.0252 0.5044
4.0460 0.5739
4.0667 0.5317
4.0874 0.3993
4.1079 0.5013
4.1284 0.5250
4.1488 0.6299
4.1692 0.5235
4.1896 0.3481
4.2100 0.5763
4.2304 0.5138
4.2509 0.2114
4.2714 0.3417
4.2920 0.3840
4.3126 0.5677
4.3334 0.6484
4.3543 0.4703
4.3754 0.5403
4.3966 0.6267
4.4180 0.6407
4.4391 0.4932
4.4594 0.4795
4.4782 0.5663
4.4949 0.6449
4.5089 0.5850
4.5196 0.6402
4.5264 0.7072
4.5287 0.7736
4.5264 0.6504
4.5201 0.8765
4.5104 0.7350
4.4981 0.6283
4.4836 0.9215
4.4677 0.6978
4.4509 0.7636
4.4334 0.7377
4.4153 0.7742
4.3966 0.9784
4.3774 0.7688
4.3576 0.9758
4.3375 0.9174
4.3170 0.9822
4.2962 0.8957
4.2751 0.8705
4.2538 0.9012
4.2323 0.9692
4.2107 0.9076
4.1891 0.8063
4.1675 0.9378
4.1459 0.9997
4.1244 0.8547
4.1030 1.0649
4.0817 1.0326
4.0605 0.9649
4.0393 1.0331
4.0181 0.9203
3.9970 1.0489
3.9760 1.0136
3.9549 0.8012
3.9339 0.8172
3.9129 1.0665
3.8918 1.0205
3.8708 1.0048
3.8497 1.0723
3.8286 1.1292
3.8075 1.0581
3.7864 0.8669
3.7652 0.9865
3.7440 1.1505
3.7227 1.0209
3.7015 0.9538
3.6802 0.8723
3.6589 0.8526
3.6376 0.8337
3.6162 0.9837
3.5949 0.9830
3.5735 0.9675
3.5521 0.9868
3.5307 1.0169
3.5093 1.0157
3.4879 0.9224
3.4665 0.9488
3.4450 1.0653
3.4236 0.9299
3.4022 0.9896
3.3808 1.0585
3.3593 1.0644
3.3379 0.9740
3.3165 1.0571
3.2951 1.0618
3.2737 0.8997
3.2523 0.9774
3.2309 0.8424
3.2096 0.9875
3.1883 0.7949
3.1669 1.0562
3.1456 0.9308
3.1243 1.0592
3.1031 0.9721
3.0818 1.0859
3.0605 1.0471
3.0393 0.9496
3.0180 0.8228
2.9968 0.8931
2.9756 0.8972
2.9544 0.9256
2.9332 1.0900
2.9119 0.8474
2.8907 0.9474
2.8695 0.9195
2.8483 0.7164
2.8271 0.8912
2.8059 0.9951
2.7847 0.8332
2.7635 1.0762
2.7423 1.1005
2.7210 0.8550
2.6998 0.7122
2.6786 0.7220
2.6573 0.8922
2.6361 0.8183
2.6148 0.9368
2.5935 0.8833
2.5723 0.7538
2.5511 0.9119
2.5299 0.9302
2.5088 0.9329
2.4878 0.9807
2.4669 0.8294
2.4460 0.8382
2.4253 0.9202
2.4046 0.8782
2.3842 1.0545
2.3638 0.8370
2.3437 0.9160
2.3237 0.8975
2.3039 0.9177
2.2843 0.8100
2.2649 0.7141
2.2457 0.8280
2.2268 0.6574
2.2082 0.7961
2.1898 0.8727
2.1718 0.6938
2.1546 0.7028
2.1384 0.5584
2.1234 0.5707
2.1100 0.5880
2.0984 0.5647
2.0888 0.6434
2.0816 0.5261
2.0771 0.6119
2.0754 0.5682
2.0769 0.5656
2.0814 0.2795
2.0888 0.6733
2.0988 0.5498
2.1111 0.4981
2.1256 0.4387
2.1420 0.5261
2.1601 0.4710
2.1796 0.3093
2.2004 0.5120
2.2221 0.2221
2.2447 0.5017
2.2678 0.4173
2.2912 0.4113
2.3147 0.5741
2.3381 0.4233
2.3612 0.2835
2.3840 0.1610
2.4067 0.3901
2.4291 0.3414
2.4513 0.4142
2.4732 0.4390
2.4950 0.4364
2.5166 0.1971
2.5381 0.3653
2.5593 0.3179
2.5805 0.3285
2.6014 0.2243
2.6223 0.1188
2.6430 0.1247
2.6636 0.2481
2.6841 0.2001
2.7045 0.3710
2.7249 0.0495
2.7451 0.2386
2.7653 0.2926
2.7855 0.2531
2.8056 0.3516
2.8257 0.0975
2.8458 0.3443
2.8658 0.4074
2.8859 0.4103
2.9060 0.1200
2.9261 0.3342
2.9462 0.1747
2.9664 0.2998
2.9866 0.2687
3.0069 0.3134
3.0273 0.4772
3.0477 0.2065
3.0682 0.1981
3.0888 0.2565
3.1095 0.1172
3.1302 0.2021
3.1510 0.1682
3.1719 0.2570
3.1928 0.0947
3.2138 0.3516
3.2348 0.1528
3.2559 0.1080
3.2770 0.2472
3.2982 0.2948
3.3195 0.3517
3.3407 0.0276
3.3621 0.0731
3.3834 0.0786
3.4048 0.1977
3.4262 0.2358
3.4477 0.3119
3.4691 0.1241
3.4906 0.0331
3.5122 0.1553
3.5337 0.2750
3.5553 0.3333
3.5768 0.1194
3.5984 0.0903
3.6200 0.2057
3.6416 0.2472
3.6632 0.1164
3.6848 0.2890
3.7064 0.2338
3.7280 0.1014
3.7495 0.1547
3.7711 0.3349
3.7927 0.1044
3.8142 0.0966
3.8358 0.2034
3.8573 0.1107
3.8787 0.1536
3.9002 0.0807
3.9217 0.2631
3.9431 0.3298
3.9645 0.0545
3.9859 0.0316
4.0073 0.2593
4.0287 0.1342
4.0500 -0.0657
4.0713 0.1583
4.0927 0.1160
4.1140 0.1050
4.1353 0.2581
4.1566 0.2518
4.1778 0.0957
4.1991 0.2393
4.2204 0.1925
4.2416 0.0212
4.2629 0.2141
4.2841 0.3873
4.3053 -0.0752
4.3265 0.2208
4.3478 0.0399
4.3690 -0.0347
4.3902 0.2461
4.4114 0.1153
4.4326 -0.0422
4.4538 0.0224
4.4750 0.1954
4.4961 0.0125
4.5173 0.0050
4.5385 0.0503
4.5597 -0.0242
4.5809 0.0997
4.6021 0.0060
4.6233 0.0531
4.6445 0.0796
4.6657 0.0306
4.6869 0.1353
4.7082 -0.0210
4.7294 0.2123
4.7506 0.0833
4.7718 0.0390
4.7931 0.1214
4.8143 0.1769
4.8356 0.0983
4.8568 0.1156
4.8781 0.2200
4.8994 0.1255
4.9206 0.1834
4.9419 0.0119
4.9632 0.0893
4.9845 0.0651
5.0058 0.0461
5.0271 0.1262
5.0484 0.1880
5.0697 -0.0829
5.0910 0.0075
5.1123 0.1523
5.1336 0.0431
5.1550 0.0001
5.1763 0.0450
5.1976 -0.1789
5.2190 0.0675
5.2403 0.0187
5.2616 0.0406
5.2830 0.1292
5.3043 -0.1026
5.3257 -0.0436
5.3470 0.1767
5.3684 0.0131
5.3897 -0.0637
5.4111 0.0095
5.4324 0.1907
5.4538 0.0222
5.4752 0.1447
5.4965 -0.0980
5.5179 0.1919
5.5393 -0.1378
5.5606 0.4243
5.5820 0.0012
5.6034 0.0452
5.6247 0.1592
5.6461 -0.1085
5.6675 0.2861
5.6889 0.0450
5.7102 0.0896
5.7316 -0.1006
5.7530 0.0091
5.7744 -0.0161
5.7957 0.0313
5.8171 0.0833
5.8385 0.0784
5.8598 0.2127
5.8812 -0.0176
5.9026 -0.0269
5.9240 -0.0382
5.9453 0.1386
5.9667 -0.0515
5.9881 0.0411
6.0094 -0.0128
6.0308 0.0269
6.0521 0.0253
6.0735 0.0815
6.0949 0.1316
6.1162 -0.0515
6.1376 -0.0369
6.1589 0.2080
6.1803 -0.1520
6.2017 -0.0709
6.2230 0.1156
6.2444 0.1752
6.2657 0.2534
6.2871 0.0074
6.3084 0.0386
6.3298 0.0570
6.3511 0.0596
6.3725 0.1037
6.3938 -0.0002
6.4152 0.0607
6.4365 0.0991
6.4579 0.1362
6.4792 0.0797
6.5006 0.0172
6.5219 0.1392
6.5432 0.0225
6.5646 -0.0169
6.5859 0.0703
6.6073 0.0522
6.6286 0.0565
6.6499 0.0630
6.6713 0.0277
6.6926 0.1761
6.7140 0.1455
6.7353 0.0938
6.7566 -0.0311
6.7780 0.1395
6.7993 -0.0346
6.8206 -0.0001
6.8420 -0.0197
6.8633 0.1753
6.8846 0.0434
6.9060 -0.0971
6.9273 -0.1297
6.9486 0.1609
6.9700 0.1943
6.9913 0.1008
7.0126 0.1320
7.0340 0.1117
7.0553 -0.0234
7.0766 0.0313
7.0979 0.2742
7.1193 -0.0206
7.1406 0.1075
7.1619 0.1357
7.1832 0.1390
7.2046 0.0210
7.2259 -0.1054
7.2472 0.0767
7.2685 -0.1670
7.2899 -0.0986
7.3112 0.1393
7.3325 0.2022
7.3538 0.0480
7.3752 -0.0057
7.3965 0.1516
7.4178 0.0444
7.4391 0.1003
7.4605 -0.0291
7.4818 0.1143
7.5031 -0.0184
7.5244 -0.0340
7.5458 0.1732
7.5671 0.0660
7.5884 0.1691
7.6097 -0.1770
7.6310 0.0735
7.6524 -0.0536
7.6737 0.2039
7.6950 0.0470
7.7163 0.0166
7.7376 -0.1163
7.7590 -0.0747
7.7803 -0.1314
7.8016 0.0224
7.8229 -0.0945
7.8443 -0.0522
7.8656 -0.0825
7.8869 0.0722
7.9082 -0.1728
7.9295 0.0660
7.9509 -0.0685
7.9722 -0.1287
7.9935 -0.0192
8.0148 0.0195
8.0362 -0.0309
8.0575 -0.0697
8.0788 -0.1056
8.1001 -0.1786
8.1214 0.1821
8.1428 0.0174
8.1641 -0.0186
8.1854 0.2123
8.2067 0.0606
8.2281 0.0293
8.2494 0.1599
8.2707 -0.0282
8.2920 0.0638
8.3134 -0.0661
8.3347 0.0969
8.3560 0.1583
8.3773 -0.0974
8.3987 -0.0121
8.4200 -0.1465
8.4413 0.0015
8.4626 -0.1249
8.4840 0.0073
8.5053 0.0383
8.5266 -0.0236
8.5480 0.0069
8.5693 0.0033
8.5906 -0.0727
8.6119 0.0180
8.6333 0.0134
8.6546 -0.0623
8.6759 -0.0968
8.6973 -0.1201
8.7186 0.1140
8.7399 0.1711
8.7613 -0.0434
8.7826 -0.0280
8.8039 0.0240
8.8253 -0.0969
8.8466 -0.1055
8.8679 0.0350
8.8893 -0.1285
8.9106 -0.0492
8.9320 -0.0162
8.9533 0.0926
8.9746 0.1266
8.9960 0.0528
9.0173 -0.0636
9.0387 0.0241
9.0600 0.0088
9.0814 0.1172
9.1027 -0.0852
9.1240 0.1512
9.1454 0.0736
9.1667 -0.1280
9.1881 -0.0359
9.2094 -0.0184
9.2308 -0.1034
9.2521 -0.1406
9.2735 0.0886
9.2948 -0.1106
9.3162 0.0990
9.3375 0.0671
9.3589 -0.0124
9.3802 0.0438
9.4016 -0.1940
9.4230 0.0858
9.4443 -0.2009
9.4657 -0.1700
9.4870 0.1090
9.5084 -0.1861
9.5298 -0.1100
9.5511 0.0579
9.5725 0.0555
9.5939 -0.0581
9.6152 -0.0799
9.6366 -0.1584
9.6580 0.0695
9.6793 -0.0947
9.7007 0.0021
9.7221 0.0162
9.7434 -0.0099
9.7648 0.0279
9.7862 -0.0114
9.8076 0.0004
9.8289 -0.1486
9.8503 -0.1095
9.8717 -0.0415
9.8931 -0.0356
9.9145 0.0844
9.9358 0.0275
9.9572 -0.1544
9.9786 -0.1391
10.0000 0.1255
